日期,w1_L(d-7),w2_L(d-14),w3_典型日,u1_P(d-1),u2_P(d-2),u3_典型日,计划购电量/kWh,计划购电费/元,紧急购电量/kWh,紧急购电费/元,平衡残差/kWh,储电量最小/kWh,储电量最大/kWh
2025-12-09,0.8,0.0,0.2,0.8,0.2,0.0,90522.18866769547,57274.26007003744,2278.6796846333477,13022.190456674183,2.2737367544323206e-13,1200.0,10405.081058259258
2025-12-10,0.8,0.0,0.2,1.0,0.0,0.0,89359.46377316873,56413.97325044198,3614.0888700794376,21434.5381505596,2.2737367544323206e-13,1200.0,10341.575304296297
2025-12-11,0.8,0.0,0.2,0.6,0.4,0.0,90722.1565714815,57452.76987975981,983.3876945666792,4896.263208433428,2.2737367544323206e-13,1200.0,10800.0
2025-12-12,0.8,0.0,0.2,0.8,0.2,0.0,51931.95019032922,28028.825982900617,1.488453804654455e-11,5.1459475125525954e-11,2.2737367544323206e-13,2150.402638666667,10800.0
2025-12-13,1.0,0.0,0.0,0.4,0.6,0.0,46775.949869012344,24127.58625959774,1458.9100928000146,9547.103684087717,2.2737367544323206e-13,1200.0,10800.0
2025-12-14,1.0,0.0,0.0,0.6,0.4,0.0,94858.565393786,60564.67708064671,107.04609706668481,547.2661147617943,2.2737367544323206e-13,1200.0,10800.0
2025-12-15,1.0,0.0,0.0,0.4,0.6,0.0,93872.02205209876,59800.93230142887,626.2123601016746,3441.542254087096,2.2737367544323206e-13,1200.0,10800.0
2025-12-16,1.0,0.0,0.0,0.2,0.8,0.0,93910.22228008231,59946.53149017568,593.6117975354118,2569.5763297623744,2.2737367544323206e-13,1200.0,10792.078377592588
2025-12-17,1.0,0.0,0.0,0.2,0.8,0.0,94198.61180629629,59834.53816901129,132.86470800001794,817.0858346690693,2.2737367544323206e-13,1200.0,10800.0
2025-12-18,1.0,0.0,0.0,0.6,0.4,0.0,92631.65821530865,58937.94617729089,1268.8393355662768,5972.47585994909,2.2737367544323206e-13,1200.0,10800.0
2025-12-19,1.0,0.0,0.0,0.4,0.6,0.0,46121.087665802464,23883.82343910048,1018.1429578271814,5513.32921815479,2.2737367544323206e-13,1200.0,10800.0
2025-12-20,1.0,0.0,0.0,1.0,0.0,0.0,47233.69905514403,24425.373315228397,669.9989430823164,2927.69440194807,2.2737367544323206e-13,1200.0,10800.0
2025-12-21,0.8,0.2,0.0,0.4,0.6,0.0,93716.4573452675,59787.92923506186,613.123395633349,3237.825630248255,2.2737367544323206e-13,1200.0,10673.23828688889
2025-12-22,0.2,0.8,0.0,0.4,0.6,0.0,93524.65550716051,59563.158455998724,571.0058138259377,3366.9761544638477,2.5224267119483557e-13,1200.0,10702.580021333339
2025-12-23,0.2,0.8,0.0,0.4,0.6,0.0,93934.93931271604,59913.13015681361,2.15192585972801e-11,7.874351161396564e-11,2.2737367544323206e-13,1317.1433148148162,10800.0
2025-12-24,0.2,0.8,0.0,0.2,0.8,0.0,93193.29304670781,59164.34497273167,627.2748983666901,4371.659491422611,2.2737367544323206e-13,1200.0,10800.0
2025-12-25,0.0,1.0,0.0,0.2,0.8,0.0,91973.7489036214,58549.50700526603,969.995182866693,5816.564686164579,2.2737367544323206e-13,1200.0,10448.632091481488
2025-12-26,0.2,0.8,0.0,0.4,0.6,0.0,46591.73594868313,24126.780089499123,704.0860610934387,4137.126212260917,1.1368683772161603e-13,1200.0,10732.324597777775
2025-12-27,0.2,0.8,0.0,0.4,0.6,0.0,47141.897661810704,24344.35864628573,686.9928157000187,4403.189277789908,2.2737367544323206e-13,1200.0,10800.0
2025-12-28,0.0,1.0,0.0,0.6,0.4,0.0,94185.69547539094,60219.8590653502,200.17342290001957,1178.1900356557278,2.2737367544323206e-13,1200.0,10800.0
2025-12-29,0.4,0.6,0.0,0.8,0.2,0.0,92777.21131020575,58994.460017617035,133.2020471407585,526.3671223815021,3.304023721284466e-13,1200.0,10800.0
2025-12-30,0.6,0.4,0.0,0.8,0.2,0.0,92709.78174641976,58752.23424346964,743.4117669333557,3635.740236434848,2.2737367544323206e-13,1200.0,10800.0
2025-12-31,0.4,0.6,0.0,0.8,0.2,0.0,91855.00514427983,58341.32511369104,1957.1529742638086,11670.634580206934,2.2737367544323206e-13,1200.0,10800.0
